filename,x,y,z
Synthetic\s_NW_t_SW\SW_18107_m10.jpg,2.5848024,6.096543,1.6072308
Synthetic\s_NW_t_SW\SW_18216_m158.jpg,0.68347186,7.683806,0.96793157
Synthetic\s_NW_t_SW\SW_18244_m73.jpg,-0.53294396,5.919473,1.3938957
Synthetic\s_NW_t_SW\SW_18303_m4.jpg,-1.5601077,6.4506006,2.2509692
Synthetic\s_NW_t_SW\SW_18359_m16.jpg,-0.67290497,5.8050704,1.3766106
Synthetic\s_NW_t_SW\SW_18396_m112.jpg,-0.15343536,5.206782,1.7365205
Synthetic\s_NW_t_SW\SW_20553_m162.jpg,-1.5830885,6.1892023,1.9643734
Synthetic\s_NW_t_SW\SW_20586_m55.jpg,-0.8097617,5.113746,1.4419088
Synthetic\s_NW_t_SW\SW_21203_m11.jpg,-1.7330934,6.754457,2.3584192
Synthetic\s_NW_t_SW\SW_21258_m106.jpg,-0.8973824,5.968859,1.9572248
Synthetic\s_NW_t_SW\SW_21363_m50.jpg,-0.82259095,6.4915743,2.071079
Synthetic\s_NW_t_SW\SW_22017_m129.jpg,0.77720225,7.165703,1.0881133
Synthetic\s_NW_t_SW\SW_2246_m15.jpg,-0.24663217,4.7127213,1.8837727
Synthetic\s_NW_t_SW\SW_22504_m62.jpg,-1.2463197,6.064215,2.252301
Synthetic\s_NW_t_SW\SW_22564_m42.jpg,0.54713297,6.4636827,0.9909181
Synthetic\s_NW_t_SW\SW_22593_m117.jpg,-1.0612267,6.541533,2.1121168
Synthetic\s_NW_t_SW\SW_22669_m168.jpg,-1.4490082,6.2823877,1.938784
Synthetic\s_NW_t_SW\SW_2324_m60.jpg,-0.12090789,4.564728,1.9163449
Synthetic\s_NW_t_SW\SW_23294_m170.jpg,1.9407307,5.3614006,1.8872635
Synthetic\s_NW_t_SW\SW_23392_m155.jpg,-0.6307314,5.0435696,1.6040747
Synthetic\s_NW_t_SW\SW_23410_m43.jpg,-0.8859463,5.979029,1.9171273
Synthetic\s_NW_t_SW\SW_23488_m159.jpg,0.7573822,7.610506,0.8813558
Synthetic\s_NW_t_SW\SW_23510_m38.jpg,0.7135822,8.121531,1.2775384
Synthetic\s_NW_t_SW\SW_23526_m5.jpg,0.19552413,7.9554267,2.0085166
Synthetic\s_NW_t_SW\SW_23580_m130.jpg,-1.6825516,6.185463,1.9628978
Synthetic\s_NW_t_SW\SW_23604_m76.jpg,-0.12222498,4.5031,1.9471936
Synthetic\s_NW_t_SW\SW_2369_m153.jpg,2.2314415,5.555624,1.4854553
Synthetic\s_NW_t_SW\SW_23737_m3.jpg,-0.056420684,4.4951944,1.9415158
Synthetic\s_NW_t_SW\SW_23764_m114.jpg,2.0212424,5.3216605,1.7531806
Synthetic\s_NW_t_SW\SW_2455_m90.jpg,2.1762118,5.964775,1.7652674
Synthetic\s_NW_t_SW\SW_24997_m91.jpg,0.43633035,6.514564,1.440025
Synthetic\s_NW_t_SW\SW_25004_m124.jpg,1.3723571,8.160833,0.7117528
Synthetic\s_NW_t_SW\SW_25123_m24.jpg,2.3699996,5.8596997,1.4296408
Synthetic\s_NW_t_SW\SW_26575_m101.jpg,0.70778614,5.46491,2.5743284
Synthetic\s_NW_t_SW\SW_26678_m81.jpg,0.22722857,5.429966,2.623674
Synthetic\s_NW_t_SW\SW_26877_m39.jpg,-1.2789569,5.490697,1.7011495
Synthetic\s_NW_t_SW\SW_26974_m79.jpg,1.0325958,6.5892167,1.424216
Synthetic\s_NW_t_SW\SW_27291_m171.jpg,0.07163846,7.5525317,1.5112205
Synthetic\s_NW_t_SW\SW_27570_m161.jpg,1.1178511,5.289935,1.7128325
Synthetic\s_NW_t_SW\SW_2949_m6.jpg,2.5022302,6.0671887,1.3711034
Synthetic\s_NW_t_SW\SW_30621_m135.jpg,10.084074,5.400482,2.3768516
Synthetic\s_NW_t_SW\SW_30634_m1.jpg,2.1699014,5.1914787,1.8319504
Synthetic\s_NW_t_SW\SW_30980_m87.jpg,2.457225,6.079066,1.6564476
Synthetic\s_NW_t_SW\SW_30981_m18.jpg,2.0633912,5.8213434,1.8260754
Synthetic\s_NW_t_SW\SW_31523_m98.jpg,0.34597313,6.847941,1.3538274
Synthetic\s_NW_t_SW\SW_31569_m27.jpg,-2.0315435,6.9017453,2.4669502
Synthetic\s_NW_t_SW\SW_31610_m128.jpg,-1.1311735,6.436495,2.4730332
Synthetic\s_NW_t_SW\SW_31644_m103.jpg,2.0843606,6.444629,1.3544073
Synthetic\s_NW_t_SW\SW_31658_m166.jpg,-0.097687796,4.6059375,1.8658937
Synthetic\s_NW_t_SW\SW_31661_m32.jpg,2.5346515,5.7066603,1.3492107
Synthetic\s_NW_t_SW\SW_31734_m107.jpg,2.8228865,6.1043363,1.5371094
Synthetic\s_NW_t_SW\SW_31776_m102.jpg,1.4540986,7.143302,1.1713512
Synthetic\s_NW_t_SW\SW_31777_m94.jpg,-0.29200447,4.7942805,2.0498984
Synthetic\s_NW_t_SW\SW_31831_m120.jpg,2.372781,6.0497727,1.2143365
Synthetic\s_NW_t_SW\SW_31867_m7.jpg,0.26299652,7.246749,1.3676019
Synthetic\s_NW_t_SW\SW_32438_m66.jpg,-1.542062,6.6805997,2.9124787
Synthetic\s_NW_t_SW\SW_32502_m82.jpg,-1.4263421,6.2014246,2.4121344
Synthetic\s_NW_t_SW\SW_33350_m35.jpg,-1.1689641,6.2214766,1.7426445
Synthetic\s_NW_t_SW\SW_33357_m37.jpg,-1.5318897,6.4665947,2.3439314
Synthetic\s_NW_t_SW\SW_34794_m63.jpg,-0.42660862,6.2852454,1.6753029
Synthetic\s_NW_t_SW\SW_34909_m133.jpg,1.9416808,5.414055,1.676728
Synthetic\s_NW_t_SW\SW_3493_m58.jpg,-1.2890509,6.5726447,2.0121942
Synthetic\s_NW_t_SW\SW_35093_m113.jpg,0.6326723,5.5320706,1.6332437
Synthetic\s_NW_t_SW\SW_3557_m22.jpg,-1.1645205,6.2675576,1.7883103
Synthetic\s_NW_t_SW\SW_39493_m56.jpg,-1.58272,6.0514884,2.2952647
Synthetic\s_NW_t_SW\SW_39500_m150.jpg,0.124502264,6.3618455,1.4245654
Synthetic\s_NW_t_SW\SW_40235_m78.jpg,-1.4442316,6.563092,2.0536914
Synthetic\s_NW_t_SW\SW_40381_m12.jpg,0.6969381,7.1556787,1.0895545
Synthetic\s_NW_t_SW\SW_40405_m132.jpg,0.9396868,7.1178327,1.348805
Synthetic\s_NW_t_SW\SW_40579_m77.jpg,-1.3864853,6.7073317,2.5288732
Synthetic\s_NW_t_SW\SW_40768_m2.jpg,-0.8135228,6.323015,1.8042998
Synthetic\s_NW_t_SW\SW_40806_m67.jpg,-1.0834368,5.963548,1.7714531
Synthetic\s_NW_t_SW\SW_40887_m65.jpg,-0.891246,6.0788093,1.9223541
Synthetic\s_NW_t_SW\SW_42580_m23.jpg,1.8155553,8.410429,1.107489
Synthetic\s_NW_t_SW\SW_42586_m100.jpg,1.6538411,8.273088,1.0326473
Synthetic\s_NW_t_SW\SW_45416_m125.jpg,2.4898307,5.472689,1.6474749
Synthetic\s_NW_t_SW\SW_45481_m88.jpg,2.5917068,6.1553,1.5429016
Synthetic\s_NW_t_SW\SW_45484_m152.jpg,-0.4127027,6.3519645,1.6567767
Synthetic\s_NW_t_SW\SW_45506_m8.jpg,1.2227637,5.2239637,1.4964267
Synthetic\s_NW_t_SW\SW_47214_m14.jpg,2.1000357,5.1663866,1.8296244
Synthetic\s_NW_t_SW\SW_48163_m83.jpg,-1.0209616,5.954796,1.5701733
Synthetic\s_NW_t_SW\SW_48181_m139.jpg,1.2052028,6.182255,1.1007357
Synthetic\s_NW_t_SW\SW_48268_m31.jpg,0.15061727,6.591008,1.3474218
Synthetic\s_NW_t_SW\SW_48283_m164.jpg,-0.33389485,7.3511176,2.0884902
Synthetic\s_NW_t_SW\SW_48340_m148.jpg,-0.38045183,5.6975675,1.7857015
Synthetic\s_NW_t_SW\SW_48412_m149.jpg,1.1371095,7.8401446,1.4046739
Synthetic\s_NW_t_SW\SW_48469_m144.jpg,-0.9033449,6.1717587,2.4512131
Synthetic\s_NW_t_SW\SW_48763_m9.jpg,2.2553172,5.859561,1.426017
Synthetic\s_NW_t_SW\SW_49476_m137.jpg,1.6968148,5.290313,1.7214189
Synthetic\s_NW_t_SW\SW_49645_m147.jpg,10.064843,5.338691,2.4691935
Synthetic\s_NW_t_SW\SW_49707_m136.jpg,-1.112102,5.678589,2.5473766
Synthetic\s_NW_t_SW\SW_50043_m97.jpg,2.5462337,6.939775,2.0014117
Synthetic\s_NW_t_SW\SW_50113_m20.jpg,2.4679077,6.2847767,1.6550257
Synthetic\s_NW_t_SW\SW_50424_m127.jpg,0.72735214,5.19542,1.4444014
Synthetic\s_NW_t_SW\SW_52351_m71.jpg,-1.3349415,6.0892415,1.6895443
Synthetic\s_NW_t_SW\SW_52446_m13.jpg,-0.07480489,6.799771,1.4470867
Synthetic\s_NW_t_SW\SW_52498_m53.jpg,-1.0340576,5.6135445,2.082147
Synthetic\s_NW_t_SW\SW_52854_m74.jpg,-0.82341504,5.1593657,1.3775135
Synthetic\s_NW_t_SW\SW_52899_m75.jpg,-0.99775976,5.202189,1.451136
Synthetic\s_NW_t_SW\SW_53054_m146.jpg,0.459811,6.9644217,1.1030198
Synthetic\s_NW_t_SW\SW_53069_m105.jpg,-0.670386,5.966725,1.3907799
Synthetic\s_NW_t_SW\SW_53072_m123.jpg,-0.041416124,6.4332485,1.4463056
Synthetic\s_NW_t_SW\SW_53916_m51.jpg,2.193234,5.90484,1.5050644
Synthetic\s_NW_t_SW\SW_53927_m131.jpg,2.174423,5.95584,1.8252381
Synthetic\s_NW_t_SW\SW_53941_m92.jpg,1.9260914,5.8490567,1.1325235
Synthetic\s_NW_t_SW\SW_53977_m119.jpg,-0.5900508,7.2554097,1.8566452
Synthetic\s_NW_t_SW\SW_53988_m46.jpg,1.486332,7.824977,0.78854436
Synthetic\s_NW_t_SW\SW_54159_m134.jpg,-0.28907183,6.808755,1.5834744
Synthetic\s_NW_t_SW\SW_55348_m156.jpg,0.09783643,6.7148356,1.07375
Synthetic\s_NW_t_SW\SW_55359_m99.jpg,-0.27125618,6.4752955,1.8625568
Synthetic\s_NW_t_SW\SW_55364_m95.jpg,1.566876,5.2934437,1.6950979
Synthetic\s_NW_t_SW\SW_56719_m40.jpg,0.80538523,5.7706904,1.8100654
Synthetic\s_NW_t_SW\SW_56768_m115.jpg,0.2818023,5.4153924,2.5926514
Synthetic\s_NW_t_SW\SW_57259_m36.jpg,1.8556675,5.243851,1.7413465
Synthetic\s_NW_t_SW\SW_58770_m28.jpg,-1.1941739,6.4683266,2.4838996
Synthetic\s_NW_t_SW\SW_58779_m157.jpg,-1.5501137,6.5910616,2.6845658
Synthetic\s_NW_t_SW\SW_5889_m57.jpg,0.9454506,7.4063606,1.024878
Synthetic\s_NW_t_SW\SW_5944_m80.jpg,-1.107717,6.4523087,2.221376
Synthetic\s_NW_t_SW\SW_60141_m59.jpg,1.6102033,5.6758456,2.2552571
Synthetic\s_NW_t_SW\SW_60522_m121.jpg,-0.6520814,5.2569633,1.7304701
Synthetic\s_NW_t_SW\SW_60527_m85.jpg,-0.38290176,4.978381,1.7954782
Synthetic\s_NW_t_SW\SW_60535_m93.jpg,-0.14265239,4.711208,1.8343546
Synthetic\s_NW_t_SW\SW_60792_m154.jpg,-0.38043594,7.013862,1.5251868
Synthetic\s_NW_t_SW\SW_60798_m45.jpg,-0.61856353,6.538073,2.0008078
Synthetic\s_NW_t_SW\SW_60841_m109.jpg,0.17937624,7.4098625,1.3139795
Synthetic\s_NW_t_SW\SW_60858_m118.jpg,0.48022318,7.7422953,1.0307996
Synthetic\s_NW_t_SW\SW_61002_m26.jpg,2.0632737,6.1685987,1.2339742
Synthetic\s_NW_t_SW\SW_61008_m84.jpg,1.7873061,5.8989644,1.1427116
Synthetic\s_NW_t_SW\SW_61024_m169.jpg,2.1646845,6.3777704,1.136843
Synthetic\s_NW_t_SW\SW_62297_m145.jpg,1.5759125,7.963855,1.4185894
Synthetic\s_NW_t_SW\SW_62327_m140.jpg,1.3451885,8.167923,0.78537047
Synthetic\s_NW_t_SW\SW_62333_m104.jpg,0.7980484,7.6747475,1.105836
Synthetic\s_NW_t_SW\SW_62847_m54.jpg,-0.2966207,4.863639,1.9851943
Synthetic\s_NW_t_SW\SW_62913_m163.jpg,-0.14685106,4.5568566,1.9351791
Synthetic\s_NW_t_SW\SW_63423_m44.jpg,0.6703112,5.4609833,2.629729
Synthetic\s_NW_t_SW\SW_63544_m61.jpg,1.0409356,7.27886,1.0157958
Synthetic\s_NW_t_SW\SW_64302_m143.jpg,0.9555007,5.2816334,1.3831818
Synthetic\s_NW_t_SW\SW_64338_m172.jpg,0.62013185,7.55957,1.1714878
Synthetic\s_NW_t_SW\SW_64391_m33.jpg,0.51371384,7.174761,1.2555982
Synthetic\s_NW_t_SW\SW_64743_m96.jpg,-0.32285836,5.0483346,1.451174
Synthetic\s_NW_t_SW\SW_64745_m167.jpg,-0.42817682,5.099913,1.5359185
Synthetic\s_NW_t_SW\SW_64759_m160.jpg,0.350333,5.3751316,1.277471
Synthetic\s_NW_t_SW\SW_65890_m64.jpg,-1.635539,6.333976,2.0696197
Synthetic\s_NW_t_SW\SW_66145_m110.jpg,2.5404365,5.7211747,1.3110995
Synthetic\s_NW_t_SW\SW_66169_m19.jpg,-0.24674304,4.991986,1.9030037
Synthetic\s_NW_t_SW\SW_66173_m52.jpg,1.8279393,5.2833724,1.8228191
Synthetic\s_NW_t_SW\SW_67041_m122.jpg,-1.0667104,5.1981387,1.5521859
Synthetic\s_NW_t_SW\SW_67072_m165.jpg,-0.9714583,5.13108,1.4558755
Synthetic\s_NW_t_SW\SW_67078_m141.jpg,-0.8840382,5.3214006,1.6043904
Synthetic\s_NW_t_SW\SW_67086_m34.jpg,-0.6129073,5.1184587,1.4164528
Synthetic\s_NW_t_SW\SW_67545_m116.jpg,1.2890677,6.354999,0.8974848
Synthetic\s_NW_t_SW\SW_6880_m21.jpg,-1.5173992,6.5430274,2.16565
Synthetic\s_NW_t_SW\SW_6892_m126.jpg,-1.2460976,5.5861096,1.8450896
Synthetic\s_NW_t_SW\SW_7100_m138.jpg,0.49972105,5.9459214,2.0933087
Synthetic\s_NW_t_SW\SW_7106_m0.jpg,-1.2676872,6.585717,2.5852423
Synthetic\s_NW_t_SW\SW_7148_m111.jpg,-0.96431214,7.2951593,2.018167
Synthetic\s_NW_t_SW\SW_9274_m49.jpg,-1.3618981,5.8042917,2.0926807
Synthetic\s_SW_t_EM\EM_10107_m49.jpg,-1.8012173,7.464152,2.4669888
Synthetic\s_SW_t_EM\EM_10122_m141.jpg,-1.8397876,7.495005,2.511036
Synthetic\s_SW_t_EM\EM_11652_SE_m97.jpg,-1.8841571,7.117494,2.6660137
Synthetic\s_SW_t_EM\EM_1182_m145.jpg,0.7135236,8.201157,1.5734161
Synthetic\s_SW_t_EM\EM_13852_m87.jpg,-1.2105865,7.3265414,1.9300288
Synthetic\s_SW_t_EM\EM_1412_m136.jpg,-1.248405,7.174758,2.7021801
Synthetic\s_SW_t_EM\EM_14523_m79.jpg,0.51658654,8.046159,1.777027
Synthetic\s_SW_t_EM\EM_14525_m7.jpg,-1.2084837,6.962956,2.102091
Synthetic\s_SW_t_EM\EM_14528_m80.jpg,0.5823664,8.054472,1.153244
Synthetic\s_SW_t_EM\EM_14533_m86.jpg,0.606094,7.855394,1.7623742
Synthetic\s_SW_t_EM\EM_1612_m94.jpg,0.33405325,8.124221,1.4990628
Synthetic\s_SW_t_EM\EM_1644_m92.jpg,-0.627351,7.660868,2.1522963
Synthetic\s_SW_t_EM\EM_1663_m163.jpg,-0.20466055,7.562418,2.2060032
Synthetic\s_SW_t_EM\EM_17072_NW_m99.jpg,0.7563503,7.7805204,1.9082979
Synthetic\s_SW_t_EM\EM_17099_m171.jpg,1.4419992,7.480704,1.4891958
Synthetic\s_SW_t_EM\EM_17107_m75.jpg,-1.8811486,6.6118007,2.4085805
Synthetic\s_SW_t_EM\EM_17140_m36.jpg,-0.7262039,7.4698763,2.41388
Synthetic\s_SW_t_EM\EM_17153_m137.jpg,-0.8629186,7.4498167,2.508168
Synthetic\s_SW_t_EM\EM_17156_m2.jpg,1.0031203,7.842527,0.9180504
Synthetic\s_SW_t_EM\EM_17161_m0.jpg,0.7447767,7.9957724,1.6653144
Synthetic\s_SW_t_EM\EM_17641_SE_m98.jpg,1.8886495,8.439451,1.2725496
Synthetic\s_SW_t_EM\EM_19584_m44.jpg,0.4942585,8.154317,1.2838157
Synthetic\s_SW_t_EM\EM_19986_m69.jpg,-1.1795393,7.4317913,2.3095434
Synthetic\s_SW_t_EM\EM_22169_m6.jpg,1.3593235,7.841732,1.16315
Synthetic\s_SW_t_EM\EM_22179_m62.jpg,1.378194,7.9002347,1.2868974
Synthetic\s_SW_t_EM\EM_23311_m158.jpg,0.250819,8.124721,1.5295233
Synthetic\s_SW_t_EM\EM_24376_m58.jpg,-1.1124697,7.2706275,2.5279098
Synthetic\s_SW_t_EM\EM_25789_m60.jpg,-1.3451469,7.111615,2.929512
Synthetic\s_SW_t_EM\EM_25791_m91.jpg,-1.0002728,7.5325117,2.1456666
Synthetic\s_SW_t_EM\EM_25797_m134.jpg,1.5772663,7.3033996,1.5370449
Synthetic\s_SW_t_EM\EM_26351_m120.jpg,-1.4509931,7.513603,2.4129708
Synthetic\s_SW_t_EM\EM_26374_m9.jpg,1.5181714,8.305225,1.1760482
Synthetic\s_SW_t_EM\EM_2735_NW_m96.jpg,-1.368716,6.739124,2.8568952
Synthetic\s_SW_t_EM\EM_2783_m43.jpg,-1.9907249,7.232164,2.7357302
Synthetic\s_SW_t_EM\EM_28820_m67.jpg,0.43373835,7.537776,2.2206826
Synthetic\s_SW_t_EM\EM_28972_m4.jpg,1.3926717,8.22686,1.5990486
Synthetic\s_SW_t_EM\EM_3101_m35.jpg,1.697789,8.277146,1.397634
Synthetic\s_SW_t_EM\EM_3133_m39.jpg,-0.83771855,7.5665226,2.2548137
Synthetic\s_SW_t_EM\EM_3140_m172.jpg,-0.10007103,7.6470494,1.9992893
Synthetic\s_SW_t_EM\EM_3143_m146.jpg,-0.380805,7.7382565,2.2373965
Synthetic\s_SW_t_EM\EM_3158_m135.jpg,-0.34344938,7.346533,2.2221308
Synthetic\s_SW_t_EM\EM_34047_m169.jpg,-1.4520227,6.975669,2.4500556
Synthetic\s_SW_t_EM\EM_34064_m51.jpg,1.3838108,8.322033,0.86099756
Synthetic\s_SW_t_EM\EM_34248_m10.jpg,0.6246586,8.1518,1.4144589
Synthetic\s_SW_t_EM\EM_38311_m118.jpg,-1.4398199,6.896179,2.8798046
Synthetic\s_SW_t_EM\EM_38323_m170.jpg,1.0265584,8.270403,1.2899534
Synthetic\s_SW_t_EM\EM_38333_m82.jpg,1.4585881,7.660934,1.2527685
Synthetic\s_SW_t_EM\EM_38705_m14.jpg,1.3133037,8.389837,0.9804901
Synthetic\s_SW_t_EM\EM_39409_m21.jpg,0.4166989,7.823991,1.7844697
Synthetic\s_SW_t_EM\EM_39735_m107.jpg,1.738435,8.121136,1.2906475
Synthetic\s_SW_t_EM\EM_39767_m26.jpg,1.6607333,7.168899,1.0512999
Synthetic\s_SW_t_EM\EM_39807_m139.jpg,-1.7647318,7.414022,2.377664
Synthetic\s_SW_t_EM\EM_39826_m34.jpg,1.4570425,8.367422,0.82763314
Synthetic\s_SW_t_EM\EM_39836_m20.jpg,1.6112407,8.281703,1.2807214
Synthetic\s_SW_t_EM\EM_39865_m54.jpg,1.0181408,7.756805,1.9041802
Synthetic\s_SW_t_EM\EM_39875_m102.jpg,1.8355874,7.357211,1.0667851
Synthetic\s_SW_t_EM\EM_39937_m164.jpg,1.3292495,7.7153444,1.3951256
Synthetic\s_SW_t_EM\EM_40149_m8.jpg,1.3929738,8.141778,1.6605272
Synthetic\s_SW_t_EM\EM_40160_m95.jpg,0.03680557,6.7788596,1.0741812
Synthetic\s_SW_t_EM\EM_40217_m167.jpg,-1.7827849,7.012734,2.2871935
Synthetic\s_SW_t_EM\EM_40424_m106.jpg,0.94740224,7.909892,1.5712991
Synthetic\s_SW_t_EM\EM_40434_m68.jpg,-1.6354015,7.5537925,2.443581
Synthetic\s_SW_t_EM\EM_40473_m101.jpg,-1.9543635,7.2004366,2.7120504
Synthetic\s_SW_t_EM\EM_40492_m159.jpg,-1.1670593,7.449404,2.1607509
Synthetic\s_SW_t_EM\EM_40510_m1.jpg,-1.7526743,7.1478696,2.5466902
Synthetic\s_SW_t_EM\EM_4058_m3.jpg,1.4200785,8.334317,0.86893916
Synthetic\s_SW_t_EM\EM_43680_m93.jpg,1.2053857,7.897608,1.2769006
Synthetic\s_SW_t_EM\EM_43693_m132.jpg,0.51606685,8.074137,1.8666004
Synthetic\s_SW_t_EM\EM_44116_m125.jpg,0.9977459,7.8564143,1.0584531
Synthetic\s_SW_t_EM\EM_44121_m48.jpg,-1.2511334,7.570599,2.270134
Synthetic\s_SW_t_EM\EM_44126_m56.jpg,-1.1470006,7.4851646,2.4880803
Synthetic\s_SW_t_EM\EM_45181_m89.jpg,-0.17199583,7.589461,1.5551816
Synthetic\s_SW_t_EM\EM_45189_m50.jpg,1.190396,8.090086,1.7025186
Synthetic\s_SW_t_EM\EM_45190_m23.jpg,0.6013787,8.113898,1.3555933
Synthetic\s_SW_t_EM\EM_45193_m113.jpg,-1.6278877,6.9642878,2.0864863
Synthetic\s_SW_t_EM\EM_45246_m18.jpg,0.98367685,8.025649,1.6901565
Synthetic\s_SW_t_EM\EM_4547_m121.jpg,-0.6333056,7.4270444,2.392746
Synthetic\s_SW_t_EM\EM_4586_m30.jpg,-0.0992828,7.703972,1.8289404
Synthetic\s_SW_t_EM\EM_46168_m22.jpg,1.5204517,8.381772,1.2540624
Synthetic\s_SW_t_EM\EM_46180_m122.jpg,-0.37259898,7.540084,2.237432
Synthetic\s_SW_t_EM\EM_46225_m70.jpg,0.16443408,7.897311,1.7164296
Synthetic\s_SW_t_EM\EM_46322_m33.jpg,-1.66424,7.156632,2.5797374
Synthetic\s_SW_t_EM\EM_46326_m148.jpg,-1.5295066,6.3704495,2.5035655
Synthetic\s_SW_t_EM\EM_46895_m117.jpg,-1.2093495,7.070205,2.0344408
Synthetic\s_SW_t_EM\EM_46961_m78.jpg,1.5699,8.240475,1.435835
Synthetic\s_SW_t_EM\EM_46991_m90.jpg,1.3279778,7.9522557,1.6493949
Synthetic\s_SW_t_EM\EM_47032_m47.jpg,1.3405486,8.379757,0.7816387
Synthetic\s_SW_t_EM\EM_4760_m45.jpg,-1.683708,6.625153,2.9935913
Synthetic\s_SW_t_EM\EM_4765_m65.jpg,-1.7741868,6.851108,2.982064
Synthetic\s_SW_t_EM\EM_4786_m115.jpg,-1.3619841,7.002076,2.929367
Synthetic\s_SW_t_EM\EM_49824_m143.jpg,1.4755701,7.8209667,1.2631115
Synthetic\s_SW_t_EM\EM_5172_m77.jpg,1.1847205,7.8764305,1.3680307
Synthetic\s_SW_t_EM\EM_54300_m15.jpg,0.10028178,7.7307525,1.7860167
Synthetic\s_SW_t_EM\EM_56078_m42.jpg,1.4898909,8.304911,0.7814308
Synthetic\s_SW_t_EM\EM_56079_m165.jpg,1.5930165,8.270537,1.2809309
Synthetic\s_SW_t_EM\EM_56117_m85.jpg,1.632809,7.9565363,1.0180907
Synthetic\s_SW_t_EM\EM_56137_m157.jpg,1.5834359,8.117455,0.805433
Synthetic\s_SW_t_EM\EM_56142_m131.jpg,1.4331235,7.548459,1.3775097
Synthetic\s_SW_t_EM\EM_56143_m76.jpg,0.8325021,7.7569556,2.0295665
Synthetic\s_SW_t_EM\EM_57438_m40.jpg,-0.96052253,7.357682,1.9826602
Synthetic\s_SW_t_EM\EM_57448_m38.jpg,-1.5504957,7.1291018,2.4086108
Synthetic\s_SW_t_EM\EM_58069_m108.jpg,-1.0772526,7.357577,2.5419257
Synthetic\s_SW_t_EM\EM_58098_m156.jpg,1.625629,8.18467,1.1014591
Synthetic\s_SW_t_EM\EM_58134_m53.jpg,0.9743875,7.7536454,0.9696983
Synthetic\s_SW_t_EM\EM_58916_m103.jpg,-1.4625442,7.1276517,2.7998796
Synthetic\s_SW_t_EM\EM_58965_m19.jpg,1.5020413,8.145776,1.536526
Synthetic\s_SW_t_EM\EM_59832_m28.jpg,-1.6927865,7.403932,2.369882
Synthetic\s_SW_t_EM\EM_59846_m46.jpg,0.5507999,8.128658,1.3303204
Synthetic\s_SW_t_EM\EM_59869_m12.jpg,0.71897817,7.6412554,1.7952775
Synthetic\s_SW_t_EM\EM_59901_m152.jpg,-0.45779887,7.6774316,2.2595255
Synthetic\s_SW_t_EM\EM_60217_m74.jpg,-0.5816597,7.389894,2.3193731
Synthetic\s_SW_t_EM\EM_60371_m27.jpg,-1.167118,7.465064,2.610296
Synthetic\s_SW_t_EM\EM_6066_m29.jpg,-1.8810048,6.8564177,2.9625304
Synthetic\s_SW_t_EM\EM_6099_m25.jpg,-1.9388138,6.505728,2.4625762
Synthetic\s_SW_t_EM\EM_61645_m151.jpg,1.4993212,8.251985,0.9545052
Synthetic\s_SW_t_EM\EM_61670_m112.jpg,1.4641488,8.35853,1.2050848
Synthetic\s_SW_t_EM\EM_61674_m133.jpg,1.6727371,8.140037,1.1708741
Synthetic\s_SW_t_EM\EM_61677_m105.jpg,1.6769954,8.333579,1.2446363
Synthetic\s_SW_t_EM\EM_61998_m81.jpg,-1.2900846,7.269219,2.090431
Synthetic\s_SW_t_EM\EM_62023_m124.jpg,1.2344996,8.324824,0.961921
Synthetic\s_SW_t_EM\EM_62024_m130.jpg,-1.1045668,6.9780216,2.3632362
Synthetic\s_SW_t_EM\EM_62163_m83.jpg,0.09528017,7.7518845,1.8277937
Synthetic\s_SW_t_EM\EM_62164_m55.jpg,-1.3002005,6.8658004,2.705607
Synthetic\s_SW_t_EM\EM_62685_m32.jpg,-2.0138142,7.199572,2.8100104
Synthetic\s_SW_t_EM\EM_63236_m142.jpg,0.81311715,7.353274,1.9139929
Synthetic\s_SW_t_EM\EM_63237_m155.jpg,1.4662114,8.384902,1.2741969
Synthetic\s_SW_t_EM\EM_63251_m52.jpg,-0.02363957,7.644841,1.750284
Synthetic\s_SW_t_EM\EM_63682_m61.jpg,-0.77137953,7.656849,2.1694736
Synthetic\s_SW_t_EM\EM_63699_m73.jpg,0.10101239,7.7218614,2.0678256
Synthetic\s_SW_t_EM\EM_63768_m16.jpg,1.2390795,7.705276,1.6985519
Synthetic\s_SW_t_EM\EM_63792_m37.jpg,1.8034414,7.80538,1.9140048
Synthetic\s_SW_t_EM\EM_63796_m154.jpg,1.7244743,7.8355994,1.8845077
Synthetic\s_SW_t_EM\EM_63898_m110.jpg,-1.2682482,7.0494585,2.788681
Synthetic\s_SW_t_EM\EM_63924_m64.jpg,0.19773683,7.5816584,1.9931614
Synthetic\s_SW_t_EM\EM_63942_m140.jpg,1.1858444,8.254528,1.20502
Synthetic\s_SW_t_EM\EM_63965_m116.jpg,1.8573782,6.0988054,1.9100187
Synthetic\s_SW_t_EM\EM_63967_m11.jpg,-1.0090982,7.2880073,2.5730438
Synthetic\s_SW_t_EM\EM_63968_m17.jpg,0.38430724,6.58444,2.2031212
Synthetic\s_SW_t_EM\EM_63971_m138.jpg,-0.62831587,7.504303,1.846331
Synthetic\s_SW_t_EM\EM_63976_m126.jpg,-0.79131275,7.6172276,2.171937
Synthetic\s_SW_t_EM\EM_63993_m160.jpg,0.08810317,7.5616913,1.5427703
Synthetic\s_SW_t_EM\EM_64030_m84.jpg,1.4947753,7.7892656,1.5856738
